Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
71, Sulawesi Utara ,Daging Sapi Murni,2025,Mei,"Rp132,794"
72, Sulawesi Tengah ,Daging Sapi Murni,2025,Mei,"Rp135,856"
73, Sulawesi Selatan ,Daging Sapi Murni,2025,Mei,"Rp124,930"
74, Sulawesi Tenggara ,Daging Sapi Murni,2025,Mei,"Rp136,227"
75, Gorontalo ,Daging Sapi Murni,2025,Mei,"Rp135,806"
76, Sulawesi Barat ,Daging Sapi Murni,2025,Mei,"Rp129,003"
81, Maluku ,Daging Sapi Murni,2025,Mei,"Rp124,832"
82, Maluku Utara ,Daging Sapi Murni,2025,Mei,"Rp134,697"
91, Papua ,Daging Sapi Murni,2025,Mei,"Rp148,291"
92, Papua Barat ,Daging Sapi Murni,2025,Mei,"Rp124,366"
93, Papua Selatan ,Daging Sapi Murni,2025,Mei,"Rp140,633"
94, Papua Tengah ,Daging Sapi Murni,2025,Mei,"Rp161,572"
95, Papua Pegunungan ,Daging Sapi Murni,2025,Mei,"Rp145,000"
96, Papua Barat Daya ,Daging Sapi Murni,2025,Mei,"Rp153,127"
11, Aceh ,Daging Ayam Ras,2025,Mei,"Rp29,108"
12, Sumatera Utara ,Daging Ayam Ras,2025,Mei,"Rp32,129"
13, Sumatera Barat ,Daging Ayam Ras,2025,Mei,"Rp34,646"
14, Riau ,Daging Ayam Ras,2025,Mei,"Rp32,243"
15, Jambi ,Daging Ayam Ras,2025,Mei,"Rp32,583"
16, Sumatera Selatan ,Daging Ayam Ras,2025,Mei,"Rp31,102"
17, Bengkulu ,Daging Ayam Ras,2025,Mei,"Rp33,453"
18, Lampung ,Daging Ayam Ras,2025,Mei,"Rp33,970"
19, Kepulauan Bangka Belitung ,Daging Ayam Ras,2025,Mei,"Rp33,051"
21, Kepulauan Riau ,Daging Ayam Ras,2025,Mei,"Rp40,448"
31, DKI Jakarta ,Daging Ayam Ras,2025,Mei,"Rp37,467"
32, Jawa Barat ,Daging Ayam Ras,2025,Mei,"Rp33,612"
33, Jawa Tengah ,Daging Ayam Ras,2025,Mei,"Rp33,187"
34, D.I Yogyakarta ,Daging Ayam Ras,2025,Mei,"Rp29,552"
35, Jawa Timur ,Daging Ayam Ras,2025,Mei,"Rp31,418"
36, Banten ,Daging Ayam Ras,2025,Mei,"Rp35,090"
51, Bali ,Daging Ayam Ras,2025,Mei,"Rp38,544"
52, Nusa Tenggara Barat ,Daging Ayam Ras,2025,Mei,"Rp37,497"
53, Nusa Tenggara Timur ,Daging Ayam Ras,2025,Mei,"Rp42,965"
61, Kalimantan Barat ,Daging Ayam Ras,2025,Mei,"Rp40,497"
62, Kalimantan Tengah ,Daging Ayam Ras,2025,Mei,"Rp39,010"
63, Kalimantan Selatan ,Daging Ayam Ras,2025,Mei,"Rp32,466"
64, Kalimantan Timur ,Daging Ayam Ras,2025,Mei,"Rp39,049"
65, Kalimantan Utara ,Daging Ayam Ras,2025,Mei,"Rp46,892"
71, Sulawesi Utara ,Daging Ayam Ras,2025,Mei,"Rp34,815"
72, Sulawesi Tengah ,Daging Ayam Ras,2025,Mei,"Rp34,920"
73, Sulawesi Selatan ,Daging Ayam Ras,2025,Mei,"Rp27,670"
74, Sulawesi Tenggara ,Daging Ayam Ras,2025,Mei,"Rp32,475"
75, Gorontalo ,Daging Ayam Ras,2025,Mei,"Rp34,151"
76, Sulawesi Barat ,Daging Ayam Ras,2025,Mei,"Rp30,185"
81, Maluku ,Daging Ayam Ras,2025,Mei,"Rp45,516"
82, Maluku Utara ,Daging Ayam Ras,2025,Mei,"Rp45,936"
91, Papua ,Daging Ayam Ras,2025,Mei,"Rp42,165"
92, Papua Barat ,Daging Ayam Ras,2025,Mei,"Rp46,911"
93, Papua Selatan ,Daging Ayam Ras,2025,Mei,"Rp47,656"
94, Papua Tengah ,Daging Ayam Ras,2025,Mei,"Rp46,087"
95, Papua Pegunungan ,Daging Ayam Ras,2025,Mei,"Rp75,000"
96, Papua Barat Daya ,Daging Ayam Ras,2025,Mei,"Rp44,164"
11, Aceh ,Telur Ayam Ras,2025,Mei,"Rp25,489"
12, Sumatera Utara ,Telur Ayam Ras,2025,Mei,"Rp27,588"
13, Sumatera Barat ,Telur Ayam Ras,2025,Mei,"Rp28,985"
14, Riau ,Telur Ayam Ras,2025,Mei,"Rp27,664"
15, Jambi ,Telur Ayam Ras,2025,Mei,"Rp27,270"
16, Sumatera Selatan ,Telur Ayam Ras,2025,Mei,"Rp26,796"
17, Bengkulu ,Telur Ayam Ras,2025,Mei,"Rp27,335"
18, Lampung ,Telur Ayam Ras,2025,Mei,"Rp27,459"
19, Kepulauan Bangka Belitung ,Telur Ayam Ras,2025,Mei,"Rp30,840"
21, Kepulauan Riau ,Telur Ayam Ras,2025,Mei,"Rp30,546"
31, DKI Jakarta ,Telur Ayam Ras,2025,Mei,"Rp27,917"
32, Jawa Barat ,Telur Ayam Ras,2025,Mei,"Rp27,535"
33, Jawa Tengah ,Telur Ayam Ras,2025,Mei,"Rp26,648"
34, D.I Yogyakarta ,Telur Ayam Ras,2025,Mei,"Rp26,947"
35, Jawa Timur ,Telur Ayam Ras,2025,Mei,"Rp26,049"
36, Banten ,Telur Ayam Ras,2025,Mei,"Rp26,997"
51, Bali ,Telur Ayam Ras,2025,Mei,"Rp27,118"
52, Nusa Tenggara Barat ,Telur Ayam Ras,2025,Mei,"Rp30,840"
53, Nusa Tenggara Timur ,Telur Ayam Ras,2025,Mei,"Rp31,451"
61, Kalimantan Barat ,Telur Ayam Ras,2025,Mei,"Rp31,351"
62, Kalimantan Tengah ,Telur Ayam Ras,2025,Mei,"Rp31,261"
63, Kalimantan Selatan ,Telur Ayam Ras,2025,Mei,"Rp29,409"
64, Kalimantan Timur ,Telur Ayam Ras,2025,Mei,"Rp32,396"
65, Kalimantan Utara ,Telur Ayam Ras,2025,Mei,"Rp34,585"
71, Sulawesi Utara ,Telur Ayam Ras,2025,Mei,"Rp31,832"
72, Sulawesi Tengah ,Telur Ayam Ras,2025,Mei,"Rp30,173"
73, Sulawesi Selatan ,Telur Ayam Ras,2025,Mei,"Rp26,640"
74, Sulawesi Tenggara ,Telur Ayam Ras,2025,Mei,"Rp29,605"
75, Gorontalo ,Telur Ayam Ras,2025,Mei,"Rp33,297"
76, Sulawesi Barat ,Telur Ayam Ras,2025,Mei,"Rp27,981"
81, Maluku ,Telur Ayam Ras,2025,Mei,"Rp35,148"
82, Maluku Utara ,Telur Ayam Ras,2025,Mei,"Rp34,833"
91, Papua ,Telur Ayam Ras,2025,Mei,"Rp36,180"
92, Papua Barat ,Telur Ayam Ras,2025,Mei,"Rp37,526"
93, Papua Selatan ,Telur Ayam Ras,2025,Mei,"Rp50,257"
94, Papua Tengah ,Telur Ayam Ras,2025,Mei,"Rp40,142"
95, Papua Pegunungan ,Telur Ayam Ras,2025,Mei,"Rp95,000"
96, Papua Barat Daya ,Telur Ayam Ras,2025,Mei,"Rp33,303"
11, Aceh ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,014"
12, Sumatera Utara ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,767"
13, Sumatera Barat ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,776"
14, Riau ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,250"
15, Jambi ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,051"
16, Sumatera Selatan ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,049"
17, Bengkulu ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,454"
18, Lampung ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,049"
19, Kepulauan Bangka Belitung ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,257"
21, Kepulauan Riau ,Gula Pasir Lokal/Curah,2025,Mei,"Rp15,884"
31, DKI Jakarta ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,349"
32, Jawa Barat ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,165"
33, Jawa Tengah ,Gula Pasir Lokal/Curah,2025,Mei,"Rp17,588"
34, D.I Yogyakarta ,Gula Pasir Lokal/Curah,2025,Mei,"Rp17,783"
35, Jawa Timur ,Gula Pasir Lokal/Curah,2025,Mei,"Rp17,317"
36, Banten ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,177"
51, Bali ,Gula Pasir Lokal/Curah,2025,Mei,"Rp17,940"
52, Nusa Tenggara Barat ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,419"
53, Nusa Tenggara Timur ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,095"
61, Kalimantan Barat ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,476"
62, Kalimantan Tengah ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,664"
63, Kalimantan Selatan ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,105"
64, Kalimantan Timur ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,377"
65, Kalimantan Utara ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,388"
71, Sulawesi Utara ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,413"
72, Sulawesi Tengah ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,587"
73, Sulawesi Selatan ,Gula Pasir Lokal/Curah,2025,Mei,"Rp18,536"
74, Sulawesi Tenggara ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,284"
75, Gorontalo ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,646"
76, Sulawesi Barat ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,022"
81, Maluku ,Gula Pasir Lokal/Curah,2025,Mei,"Rp20,537"
82, Maluku Utara ,Gula Pasir Lokal/Curah,2025,Mei,"Rp20,344"
91, Papua ,Gula Pasir Lokal/Curah,2025,Mei,"Rp20,102"
92, Papua Barat ,Gula Pasir Lokal/Curah,2025,Mei,"Rp20,047"
93, Papua Selatan ,Gula Pasir Lokal/Curah,2025,Mei,"Rp20,978"
94, Papua Tengah ,Gula Pasir Lokal/Curah,2025,Mei,"Rp21,192"
95, Papua Pegunungan ,Gula Pasir Lokal/Curah,2025,Mei,"Rp40,500"
96, Papua Barat Daya ,Gula Pasir Lokal/Curah,2025,Mei,"Rp19,622"
11, Aceh ,Minyak Goreng Kemasan,2025,Mei,"Rp21,813"
12, Sumatera Utara ,Minyak Goreng Kemasan,2025,Mei,"Rp21,113"
13, Sumatera Barat ,Minyak Goreng Kemasan,2025,Mei,"Rp19,884"
14, Riau ,Minyak Goreng Kemasan,2025,Mei,"Rp19,527"
15, Jambi ,Minyak Goreng Kemasan,2025,Mei,"Rp18,633"
16, Sumatera Selatan ,Minyak Goreng Kemasan,2025,Mei,"Rp19,935"
17, Bengkulu ,Minyak Goreng Kemasan,2025,Mei,"Rp20,230"
18, Lampung ,Minyak Goreng Kemasan,2025,Mei,"Rp19,313"
19, Kepulauan Bangka Belitung ,Minyak Goreng Kemasan,2025,Mei,"Rp19,904"
21, Kepulauan Riau ,Minyak Goreng Kemasan,2025,Mei,"Rp20,057"
31, DKI Jakarta ,Minyak Goreng Kemasan,2025,Mei,"Rp20,937"
32, Jawa Barat ,Minyak Goreng Kemasan,2025,Mei,"Rp19,814"
33, Jawa Tengah ,Minyak Goreng Kemasan,2025,Mei,"Rp19,613"
34, D.I Yogyakarta ,Minyak Goreng Kemasan,2025,Mei,"Rp19,487"
35, Jawa Timur ,Minyak Goreng Kemasan,2025,Mei,"Rp19,811"
36, Banten ,Minyak Goreng Kemasan,2025,Mei,"Rp19,476"
51, Bali ,Minyak Goreng Kemasan,2025,Mei,"Rp19,235"
52, Nusa Tenggara Barat ,Minyak Goreng Kemasan,2025,Mei,"Rp21,441"
53, Nusa Tenggara Timur ,Minyak Goreng Kemasan,2025,Mei,"Rp21,884"
61, Kalimantan Barat ,Minyak Goreng Kemasan,2025,Mei,"Rp21,329"
62, Kalimantan Tengah ,Minyak Goreng Kemasan,2025,Mei,"Rp20,731"
63, Kalimantan Selatan ,Minyak Goreng Kemasan,2025,Mei,"Rp19,813"
64, Kalimantan Timur ,Minyak Goreng Kemasan,2025,Mei,"Rp22,018"
65, Kalimantan Utara ,Minyak Goreng Kemasan,2025,Mei,"Rp21,979"
71, Sulawesi Utara ,Minyak Goreng Kemasan,2025,Mei,"Rp21,541"
72, Sulawesi Tengah ,Minyak Goreng Kemasan,2025,Mei,"Rp21,419"
73, Sulawesi Selatan ,Minyak Goreng Kemasan,2025,Mei,"Rp20,606"
74, Sulawesi Tenggara ,Minyak Goreng Kemasan,2025,Mei,"Rp21,767"
75, Gorontalo ,Minyak Goreng Kemasan,2025,Mei,"Rp21,302"
76, Sulawesi Barat ,Minyak Goreng Kemasan,2025,Mei,"Rp21,636"
81, Maluku ,Minyak Goreng Kemasan,2025,Mei,"Rp22,370"
82, Maluku Utara ,Minyak Goreng Kemasan,2025,Mei,"Rp25,127"
91, Papua ,Minyak Goreng Kemasan,2025,Mei,"Rp21,871"
92, Papua Barat ,Minyak Goreng Kemasan,2025,Mei,"Rp28,650"
93, Papua Selatan ,Minyak Goreng Kemasan,2025,Mei,"Rp24,655"
94, Papua Tengah ,Minyak Goreng Kemasan,2025,Mei,"Rp26,232"
95, Papua Pegunungan ,Minyak Goreng Kemasan,2025,Mei,"Rp48,000"
96, Papua Barat Daya ,Minyak Goreng Kemasan,2025,Mei,"Rp23,091"
11, Aceh ,Minyak Goreng Curah,2025,Mei,"Rp16,385"
12, Sumatera Utara ,Minyak Goreng Curah,2025,Mei,"Rp19,017"
13, Sumatera Barat ,Minyak Goreng Curah,2025,Mei,"Rp16,392"
14, Riau ,Minyak Goreng Curah,2025,Mei,"Rp19,235"
15, Jambi ,Minyak Goreng Curah,2025,Mei,"Rp16,715"
16, Sumatera Selatan ,Minyak Goreng Curah,2025,Mei,"Rp16,133"
17, Bengkulu ,Minyak Goreng Curah,2025,Mei,"Rp15,050"
18, Lampung ,Minyak Goreng Curah,2025,Mei,"Rp18,168"
19, Kepulauan Bangka Belitung ,Minyak Goreng Curah,2025,Mei,"Rp10,003"
21, Kepulauan Riau ,Minyak Goreng Curah,2025,Mei,"Rp20,000"
31, DKI Jakarta ,Minyak Goreng Curah,2025,Mei,"Rp18,509"
32, Jawa Barat ,Minyak Goreng Curah,2025,Mei,"Rp18,725"
33, Jawa Tengah ,Minyak Goreng Curah,2025,Mei,"Rp17,904"
34, D.I Yogyakarta ,Minyak Goreng Curah,2025,Mei,"Rp17,313"
35, Jawa Timur ,Minyak Goreng Curah,2025,Mei,"Rp18,053"
36, Banten ,Minyak Goreng Curah,2025,Mei,"Rp16,793"
51, Bali ,Minyak Goreng Curah,2025,Mei,"Rp19,666"
52, Nusa Tenggara Barat ,Minyak Goreng Curah,2025,Mei,"Rp18,554"
53, Nusa Tenggara Timur ,Minyak Goreng Curah,2025,Mei,"Rp18,557"
61, Kalimantan Barat ,Minyak Goreng Curah,2025,Mei,"Rp17,987"
62, Kalimantan Tengah ,Minyak Goreng Curah,2025,Mei,"Rp16,447"
63, Kalimantan Selatan ,Minyak Goreng Curah,2025,Mei,"Rp16,748"
64, Kalimantan Timur ,Minyak Goreng Curah,2025,Mei,"Rp17,569"
65, Kalimantan Utara ,Minyak Goreng Curah,2025,Mei,
71, Sulawesi Utara ,Minyak Goreng Curah,2025,Mei,"Rp18,780"
72, Sulawesi Tengah ,Minyak Goreng Curah,2025,Mei,"Rp17,995"
73, Sulawesi Selatan ,Minyak Goreng Curah,2025,Mei,"Rp16,989"
74, Sulawesi Tenggara ,Minyak Goreng Curah,2025,Mei,"Rp17,750"
75, Gorontalo ,Minyak Goreng Curah,2025,Mei,"Rp18,996"
76, Sulawesi Barat ,Minyak Goreng Curah,2025,Mei,"Rp17,682"
81, Maluku ,Minyak Goreng Curah,2025,Mei,"Rp16,258"
82, Maluku Utara ,Minyak Goreng Curah,2025,Mei,"Rp18,640"
91, Papua ,Minyak Goreng Curah,2025,Mei,"Rp17,845"
92, Papua Barat ,Minyak Goreng Curah,2025,Mei,"Rp19,003"
93, Papua Selatan ,Minyak Goreng Curah,2025,Mei,"Rp17,474"
94, Papua Tengah ,Minyak Goreng Curah,2025,Mei,
95, Papua Pegunungan ,Minyak Goreng Curah,2025,Mei,"Rp26,000"
96, Papua Barat Daya ,Minyak Goreng Curah,2025,Mei,"Rp18,862"
11, Aceh ,Tepung Terigu Curah,2025,Mei,"Rp10,490"
12, Sumatera Utara ,Tepung Terigu Curah,2025,Mei,"Rp10,063"
13, Sumatera Barat ,Tepung Terigu Curah,2025,Mei,"Rp9,294"
14, Riau ,Tepung Terigu Curah,2025,Mei,"Rp10,209"
15, Jambi ,Tepung Terigu Curah,2025,Mei,"Rp9,632"
16, Sumatera Selatan ,Tepung Terigu Curah,2025,Mei,"Rp8,633"
17, Bengkulu ,Tepung Terigu Curah,2025,Mei,"Rp10,561"
18, Lampung ,Tepung Terigu Curah,2025,Mei,"Rp9,914"
19, Kepulauan Bangka Belitung ,Tepung Terigu Curah,2025,Mei,"Rp10,225"
21, Kepulauan Riau ,Tepung Terigu Curah,2025,Mei,"Rp9,432"
31, DKI Jakarta ,Tepung Terigu Curah,2025,Mei,"Rp9,684"
32, Jawa Barat ,Tepung Terigu Curah,2025,Mei,"Rp9,635"
33, Jawa Tengah ,Tepung Terigu Curah,2025,Mei,"Rp8,774"
34, D.I Yogyakarta ,Tepung Terigu Curah,2025,Mei,"Rp8,729"
35, Jawa Timur ,Tepung Terigu Curah,2025,Mei,"Rp9,018"
36, Banten ,Tepung Terigu Curah,2025,Mei,"Rp9,579"
51, Bali ,Tepung Terigu Curah,2025,Mei,"Rp9,716"
52, Nusa Tenggara Barat ,Tepung Terigu Curah,2025,Mei,"Rp9,280"
53, Nusa Tenggara Timur ,Tepung Terigu Curah,2025,Mei,"Rp10,027"
61, Kalimantan Barat ,Tepung Terigu Curah,2025,Mei,"Rp10,856"
62, Kalimantan Tengah ,Tepung Terigu Curah,2025,Mei,"Rp9,971"
63, Kalimantan Selatan ,Tepung Terigu Curah,2025,Mei,"Rp9,110"
64, Kalimantan Timur ,Tepung Terigu Curah,2025,Mei,"Rp9,819"
65, Kalimantan Utara ,Tepung Terigu Curah,2025,Mei,"Rp10,000"
71, Sulawesi Utara ,Tepung Terigu Curah,2025,Mei,"Rp10,498"
72, Sulawesi Tengah ,Tepung Terigu Curah,2025,Mei,"Rp10,352"
73, Sulawesi Selatan ,Tepung Terigu Curah,2025,Mei,"Rp9,073"
74, Sulawesi Tenggara ,Tepung Terigu Curah,2025,Mei,"Rp9,603"
75, Gorontalo ,Tepung Terigu Curah,2025,Mei,"Rp9,937"
76, Sulawesi Barat ,Tepung Terigu Curah,2025,Mei,"Rp9,167"
81, Maluku ,Tepung Terigu Curah,2025,Mei,"Rp12,366"
82, Maluku Utara ,Tepung Terigu Curah,2025,Mei,"Rp12,021"
91, Papua ,Tepung Terigu Curah,2025,Mei,"Rp11,833"
92, Papua Barat ,Tepung Terigu Curah,2025,Mei,"Rp13,613"
93, Papua Selatan ,Tepung Terigu Curah,2025,Mei,"Rp12,451"
94, Papua Tengah ,Tepung Terigu Curah,2025,Mei,"Rp13,112"
95, Papua Pegunungan ,Tepung Terigu Curah,2025,Mei,"Rp17,000"
96, Papua Barat Daya ,Tepung Terigu Curah,2025,Mei,"Rp11,914"
11, Aceh ,Tepung Terigu Kemasan,2025,Mei,"Rp14,874"
12, Sumatera Utara ,Tepung Terigu Kemasan,2025,Mei,"Rp14,030"
13, Sumatera Barat ,Tepung Terigu Kemasan,2025,Mei,"Rp13,390"
14, Riau ,Tepung Terigu Kemasan,2025,Mei,"Rp13,639"
15, Jambi ,Tepung Terigu Kemasan,2025,Mei,"Rp12,949"
16, Sumatera Selatan ,Tepung Terigu Kemasan,2025,Mei,"Rp12,615"
17, Bengkulu ,Tepung Terigu Kemasan,2025,Mei,"Rp13,569"
18, Lampung ,Tepung Terigu Kemasan,2025,Mei,"Rp12,848"
19, Kepulauan Bangka Belitung ,Tepung Terigu Kemasan,2025,Mei,"Rp13,167"
21, Kepulauan Riau ,Tepung Terigu Kemasan,2025,Mei,"Rp12,430"
31, DKI Jakarta ,Tepung Terigu Kemasan,2025,Mei,"Rp12,213"
32, Jawa Barat ,Tepung Terigu Kemasan,2025,Mei,"Rp12,754"
33, Jawa Tengah ,Tepung Terigu Kemasan,2025,Mei,"Rp11,718"
34, D.I Yogyakarta ,Tepung Terigu Kemasan,2025,Mei,"Rp11,279"
35, Jawa Timur ,Tepung Terigu Kemasan,2025,Mei,"Rp11,660"
36, Banten ,Tepung Terigu Kemasan,2025,Mei,"Rp11,755"
51, Bali ,Tepung Terigu Kemasan,2025,Mei,"Rp11,976"
52, Nusa Tenggara Barat ,Tepung Terigu Kemasan,2025,Mei,"Rp12,871"
53, Nusa Tenggara Timur ,Tepung Terigu Kemasan,2025,Mei,"Rp13,502"
61, Kalimantan Barat ,Tepung Terigu Kemasan,2025,Mei,"Rp13,663"
62, Kalimantan Tengah ,Tepung Terigu Kemasan,2025,Mei,"Rp13,344"
63, Kalimantan Selatan ,Tepung Terigu Kemasan,2025,Mei,"Rp13,127"
64, Kalimantan Timur ,Tepung Terigu Kemasan,2025,Mei,"Rp14,097"
65, Kalimantan Utara ,Tepung Terigu Kemasan,2025,Mei,"Rp12,861"
71, Sulawesi Utara ,Tepung Terigu Kemasan,2025,Mei,"Rp12,711"
72, Sulawesi Tengah ,Tepung Terigu Kemasan,2025,Mei,"Rp12,650"
73, Sulawesi Selatan ,Tepung Terigu Kemasan,2025,Mei,"Rp11,080"
74, Sulawesi Tenggara ,Tepung Terigu Kemasan,2025,Mei,"Rp12,748"
75, Gorontalo ,Tepung Terigu Kemasan,2025,Mei,"Rp12,492"
76, Sulawesi Barat ,Tepung Terigu Kemasan,2025,Mei,"Rp10,871"
81, Maluku ,Tepung Terigu Kemasan,2025,Mei,"Rp13,208"
82, Maluku Utara ,Tepung Terigu Kemasan,2025,Mei,"Rp14,621"
91, Papua ,Tepung Terigu Kemasan,2025,Mei,"Rp15,894"
92, Papua Barat ,Tepung Terigu Kemasan,2025,Mei,"Rp17,460"
93, Papua Selatan ,Tepung Terigu Kemasan,2025,Mei,"Rp17,171"
94, Papua Tengah ,Tepung Terigu Kemasan,2025,Mei,"Rp16,985"
95, Papua Pegunungan ,Tepung Terigu Kemasan,2025,Mei,
96, Papua Barat Daya ,Tepung Terigu Kemasan,2025,Mei,"Rp14,130"
11, Aceh ,Jagung Tingkat Peternak,2025,Mei,"Rp7,000"
12, Sumatera Utara ,Jagung Tingkat Peternak,2025,Mei,"Rp6,487"
13, Sumatera Barat ,Jagung Tingkat Peternak,2025,Mei,"Rp5,824"
14, Riau ,Jagung Tingkat Peternak,2025,Mei,"Rp6,754"
15, Jambi ,Jagung Tingkat Peternak,2025,Mei,"Rp6,810"
16, Sumatera Selatan ,Jagung Tingkat Peternak,2025,Mei,"Rp6,250"
17, Bengkulu ,Jagung Tingkat Peternak,2025,Mei,
18, Lampung ,Jagung Tingkat Peternak,2025,Mei,"Rp6,239"
19, Kepulauan Bangka Belitung ,Jagung Tingkat Peternak,2025,Mei,
21, Kepulauan Riau ,Jagung Tingkat Peternak,2025,Mei,"Rp7,616"
31, DKI Jakarta ,Jagung Tingkat Peternak,2025,Mei,
32, Jawa Barat ,Jagung Tingkat Peternak,2025,Mei,"Rp5,219"
33, Jawa Tengah ,Jagung Tingkat Peternak,2025,Mei,"Rp5,461"
34, D.I Yogyakarta ,Jagung Tingkat Peternak,2025,Mei,"Rp5,000"
35, Jawa Timur ,Jagung Tingkat Peternak,2025,Mei,"Rp5,545"
36, Banten ,Jagung Tingkat Peternak,2025,Mei,"Rp8,110"
51, Bali ,Jagung Tingkat Peternak,2025,Mei,"Rp6,027"
52, Nusa Tenggara Barat ,Jagung Tingkat Peternak,2025,Mei,"Rp4,218"
53, Nusa Tenggara Timur ,Jagung Tingkat Peternak,2025,Mei,"Rp6,734"
61, Kalimantan Barat ,Jagung Tingkat Peternak,2025,Mei,"Rp5,997"
62, Kalimantan Tengah ,Jagung Tingkat Peternak,2025,Mei,
63, Kalimantan Selatan ,Jagung Tingkat Peternak,2025,Mei,"Rp5,152"
64, Kalimantan Timur ,Jagung Tingkat Peternak,2025,Mei,"Rp7,087"
65, Kalimantan Utara ,Jagung Tingkat Peternak,2025,Mei,
71, Sulawesi Utara ,Jagung Tingkat Peternak,2025,Mei,"Rp6,684"
72, Sulawesi Tengah ,Jagung Tingkat Peternak,2025,Mei,"Rp5,759"
73, Sulawesi Selatan ,Jagung Tingkat Peternak,2025,Mei,"Rp5,623"
74, Sulawesi Tenggara ,Jagung Tingkat Peternak,2025,Mei,"Rp6,038"
75, Gorontalo ,Jagung Tingkat Peternak,2025,Mei,
76, Sulawesi Barat ,Jagung Tingkat Peternak,2025,Mei,"Rp6,701"
81, Maluku ,Jagung Tingkat Peternak,2025,Mei,"Rp7,876"
82, Maluku Utara ,Jagung Tingkat Peternak,2025,Mei,"Rp10,081"
91, Papua ,Jagung Tingkat Peternak,2025,Mei,"Rp4,971"
92, Papua Barat ,Jagung Tingkat Peternak,2025,Mei,"Rp8,449"
93, Papua Selatan ,Jagung Tingkat Peternak,2025,Mei,"Rp8,500"
94, Papua Tengah ,Jagung Tingkat Peternak,2025,Mei,"Rp8,953"
95, Papua Pegunungan ,Jagung Tingkat Peternak,2025,Mei,
96, Papua Barat Daya ,Jagung Tingkat Peternak,2025,Mei,"Rp8,658"
11, Aceh ,Ikan Kembung,2025,Mei,"Rp48,296"
12, Sumatera Utara ,Ikan Kembung,2025,Mei,"Rp44,200"
13, Sumatera Barat ,Ikan Kembung,2025,Mei,"Rp52,653"
14, Riau ,Ikan Kembung,2025,Mei,"Rp40,591"
15, Jambi ,Ikan Kembung,2025,Mei,"Rp37,423"
16, Sumatera Selatan ,Ikan Kembung,2025,Mei,"Rp37,248"
17, Bengkulu ,Ikan Kembung,2025,Mei,"Rp55,202"
18, Lampung ,Ikan Kembung,2025,Mei,"Rp32,809"
19, Kepulauan Bangka Belitung ,Ikan Kembung,2025,Mei,"Rp45,284"
21, Kepulauan Riau ,Ikan Kembung,2025,Mei,"Rp37,669"
31, DKI Jakarta ,Ikan Kembung,2025,Mei,"Rp41,189"
32, Jawa Barat ,Ikan Kembung,2025,Mei,"Rp41,203"
33, Jawa Tengah ,Ikan Kembung,2025,Mei,"Rp32,212"
34, D.I Yogyakarta ,Ikan Kembung,2025,Mei,"Rp39,180"
35, Jawa Timur ,Ikan Kembung,2025,Mei,"Rp34,757"
36, Banten ,Ikan Kembung,2025,Mei,"Rp40,019"
51, Bali ,Ikan Kembung,2025,Mei,"Rp37,628"
52, Nusa Tenggara Barat ,Ikan Kembung,2025,Mei,"Rp45,850"
53, Nusa Tenggara Timur ,Ikan Kembung,2025,Mei,"Rp41,255"
61, Kalimantan Barat ,Ikan Kembung,2025,Mei,"Rp45,104"
62, Kalimantan Tengah ,Ikan Kembung,2025,Mei,"Rp45,751"
63, Kalimantan Selatan ,Ikan Kembung,2025,Mei,"Rp40,518"
64, Kalimantan Timur ,Ikan Kembung,2025,Mei,"Rp42,709"
65, Kalimantan Utara ,Ikan Kembung,2025,Mei,"Rp37,046"
71, Sulawesi Utara ,Ikan Kembung,2025,Mei,"Rp30,462"
72, Sulawesi Tengah ,Ikan Kembung,2025,Mei,"Rp38,584"
73, Sulawesi Selatan ,Ikan Kembung,2025,Mei,"Rp44,476"
74, Sulawesi Tenggara ,Ikan Kembung,2025,Mei,"Rp37,585"
75, Gorontalo ,Ikan Kembung,2025,Mei,"Rp30,937"
76, Sulawesi Barat ,Ikan Kembung,2025,Mei,"Rp42,640"
